sale_id,sale_date,product_id,region_id,units_sold,sales_amount,promotion_id
3779,2025-08-11,P018,R04,29,81.2,
3780,2025-08-11,P018,R05,27,75.6,
3781,2025-08-12,P001,R01,138,207.0,
3782,2025-08-12,P001,R02,225,337.5,
3783,2025-08-12,P001,R03,127,190.5,
3784,2025-08-12,P001,R04,170,255.0,
3785,2025-08-12,P001,R05,137,205.5,
3786,2025-08-12,P002,R01,106,169.6,
3787,2025-08-12,P002,R02,114,182.4,
3788,2025-08-12,P002,R03,108,172.8,
3789,2025-08-12,P002,R04,104,166.4,
3790,2025-08-12,P002,R05,110,176.0,
3791,2025-08-12,P003,R01,77,169.4,
3792,2025-08-12,P003,R02,69,151.8,
3793,2025-08-12,P003,R03,73,160.6,
3794,2025-08-12,P003,R04,89,195.8,
3795,2025-08-12,P003,R05,70,154.0,
3796,2025-08-12,P004,R01,70,210.0,
3797,2025-08-12,P004,R02,56,168.0,
3798,2025-08-12,P004,R03,109,261.6,PROM03
3799,2025-08-12,P004,R04,62,186.0,
3800,2025-08-12,P004,R05,71,213.0,
3801,2025-08-12,P005,R01,187,149.6,
3802,2025-08-12,P005,R02,212,169.6,
3803,2025-08-12,P005,R03,195,156.0,
3804,2025-08-12,P005,R04,274,219.2,
3805,2025-08-12,P005,R05,254,203.2,
3806,2025-08-12,P006,R01,110,132.0,
3807,2025-08-12,P006,R02,134,160.8,
3808,2025-08-12,P006,R03,127,152.4,
3809,2025-08-12,P006,R04,114,136.8,
3810,2025-08-12,P006,R05,126,151.2,
3811,2025-08-12,P007,R01,51,229.5,
3812,2025-08-12,P007,R02,58,261.0,
3813,2025-08-12,P007,R03,50,225.0,
3814,2025-08-12,P007,R04,60,270.0,
3815,2025-08-12,P007,R05,54,243.0,
3816,2025-08-12,P008,R01,47,131.6,
3817,2025-08-12,P008,R02,37,103.6,
3818,2025-08-12,P008,R03,47,131.6,
3819,2025-08-12,P008,R04,53,148.4,
3820,2025-08-12,P008,R05,47,131.6,
3821,2025-08-12,P009,R01,44,127.6,
3822,2025-08-12,P009,R02,36,104.4,
3823,2025-08-12,P009,R03,36,104.4,
3824,2025-08-12,P009,R04,38,110.2,
3825,2025-08-12,P009,R05,38,110.2,
3826,2025-08-12,P010,R01,26,83.2,
3827,2025-08-12,P010,R02,34,108.8,
3828,2025-08-12,P010,R03,29,92.8,
3829,2025-08-12,P010,R04,28,89.6,
3830,2025-08-12,P010,R05,28,89.6,
3831,2025-08-12,P011,R01,40,80.0,
3832,2025-08-12,P011,R02,33,66.0,
3833,2025-08-12,P011,R03,33,66.0,
3834,2025-08-12,P011,R04,37,74.0,
3835,2025-08-12,P011,R05,34,68.0,
3836,2025-08-12,P012,R01,64,160.0,
3837,2025-08-12,P012,R02,68,170.0,
3838,2025-08-12,P012,R03,55,137.5,
3839,2025-08-12,P012,R04,77,192.5,
3840,2025-08-12,P012,R05,55,137.5,
3841,2025-08-12,P013,R01,54,140.4,
3842,2025-08-12,P013,R02,47,122.2,
3843,2025-08-12,P013,R03,46,119.6,
3844,2025-08-12,P013,R04,51,132.6,
3845,2025-08-12,P013,R05,54,140.4,
3846,2025-08-12,P014,R01,37,129.5,
3847,2025-08-12,P014,R02,36,126.0,
3848,2025-08-12,P014,R03,41,143.5,
3849,2025-08-12,P014,R04,33,115.5,
3850,2025-08-12,P014,R05,33,115.5,
3851,2025-08-12,P015,R01,72,129.6,
3852,2025-08-12,P015,R02,94,169.2,
3853,2025-08-12,P015,R03,61,109.8,
3854,2025-08-12,P015,R04,70,126.0,
3855,2025-08-12,P015,R05,75,135.0,
3856,2025-08-12,P016,R01,66,118.8,
3857,2025-08-12,P016,R02,72,129.6,
3858,2025-08-12,P016,R03,72,129.6,
3859,2025-08-12,P016,R04,80,144.0,
3860,2025-08-12,P016,R05,61,109.8,
3861,2025-08-12,P017,R01,52,101.4,
3862,2025-08-12,P017,R02,56,109.2,
3863,2025-08-12,P017,R03,59,115.05,
3864,2025-08-12,P017,R04,63,122.85,
3865,2025-08-12,P017,R05,51,99.45,
3866,2025-08-12,P018,R01,30,84.0,
3867,2025-08-12,P018,R02,34,95.2,
3868,2025-08-12,P018,R03,33,92.4,
3869,2025-08-12,P018,R04,33,92.4,
3870,2025-08-12,P018,R05,33,92.4,
3871,2025-08-13,P001,R01,159,238.5,
3872,2025-08-13,P001,R02,208,312.0,
3873,2025-08-13,P001,R03,131,196.5,
3874,2025-08-13,P001,R04,183,274.5,
3875,2025-08-13,P001,R05,159,238.5,
3876,2025-08-13,P002,R01,90,144.0,
3877,2025-08-13,P002,R02,112,179.2,
3878,2025-08-13,P002,R03,99,158.4,
3879,2025-08-13,P002,R04,113,180.8,
3880,2025-08-13,P002,R05,101,161.6,
3881,2025-08-13,P003,R01,89,195.8,
3882,2025-08-13,P003,R02,89,195.8,
3883,2025-08-13,P003,R03,73,160.6,
3884,2025-08-13,P003,R04,84,184.8,
3885,2025-08-13,P003,R05,82,180.4,
3886,2025-08-13,P004,R01,55,165.0,
3887,2025-08-13,P004,R02,70,210.0,
3888,2025-08-13,P004,R03,93,223.2,PROM03
3889,2025-08-13,P004,R04,61,183.0,
3890,2025-08-13,P004,R05,56,168.0,
3891,2025-08-13,P005,R01,180,144.0,
3892,2025-08-13,P005,R02,246,196.8,
3893,2025-08-13,P005,R03,205,164.0,
3894,2025-08-13,P005,R04,251,200.8,
3895,2025-08-13,P005,R05,239,191.2,
3896,2025-08-13,P006,R01,121,145.2,
3897,2025-08-13,P006,R02,123,147.6,
3898,2025-08-13,P006,R03,129,154.8,
3899,2025-08-13,P006,R04,126,151.2,
3900,2025-08-13,P006,R05,115,138.0,
3901,2025-08-13,P007,R01,52,234.0,
3902,2025-08-13,P007,R02,54,243.0,
3903,2025-08-13,P007,R03,49,220.5,
3904,2025-08-13,P007,R04,48,216.0,
3905,2025-08-13,P007,R05,57,256.5,
3906,2025-08-13,P008,R01,46,128.8,
3907,2025-08-13,P008,R02,34,95.2,
3908,2025-08-13,P008,R03,43,120.4,
3909,2025-08-13,P008,R04,54,151.2,
3910,2025-08-13,P008,R05,48,134.4,
3911,2025-08-13,P009,R01,35,101.5,
3912,2025-08-13,P009,R02,39,113.1,
3913,2025-08-13,P009,R03,41,118.9,
3914,2025-08-13,P009,R04,36,104.4,
3915,2025-08-13,P009,R05,41,118.9,
3916,2025-08-13,P010,R01,32,102.4,
3917,2025-08-13,P010,R02,27,86.4,
3918,2025-08-13,P010,R03,26,83.2,
3919,2025-08-13,P010,R04,32,102.4,
3920,2025-08-13,P010,R05,28,89.6,
3921,2025-08-13,P011,R01,39,78.0,
3922,2025-08-13,P011,R02,30,60.0,
3923,2025-08-13,P011,R03,36,72.0,
3924,2025-08-13,P011,R04,34,68.0,
3925,2025-08-13,P011,R05,33,66.0,
3926,2025-08-13,P012,R01,56,140.0,
3927,2025-08-13,P012,R02,67,167.5,
3928,2025-08-13,P012,R03,46,115.0,
3929,2025-08-13,P012,R04,67,167.5,
3930,2025-08-13,P012,R05,68,170.0,
3931,2025-08-13,P013,R01,49,127.4,
3932,2025-08-13,P013,R02,47,122.2,
3933,2025-08-13,P013,R03,41,106.6,
3934,2025-08-13,P013,R04,43,111.8,
3935,2025-08-13,P013,R05,46,119.6,
3936,2025-08-13,P014,R01,38,133.0,
3937,2025-08-13,P014,R02,31,108.5,
3938,2025-08-13,P014,R03,40,140.0,
3939,2025-08-13,P014,R04,40,140.0,
3940,2025-08-13,P014,R05,39,136.5,
3941,2025-08-13,P015,R01,83,149.4,
3942,2025-08-13,P015,R02,84,151.2,
3943,2025-08-13,P015,R03,61,109.8,
3944,2025-08-13,P015,R04,58,104.4,
3945,2025-08-13,P015,R05,72,129.6,
3946,2025-08-13,P016,R01,71,127.8,
3947,2025-08-13,P016,R02,71,127.8,
3948,2025-08-13,P016,R03,63,113.4,
3949,2025-08-13,P016,R04,75,135.0,
3950,2025-08-13,P016,R05,61,109.8,
3951,2025-08-13,P017,R01,59,115.05,
3952,2025-08-13,P017,R02,61,118.95,
3953,2025-08-13,P017,R03,50,97.5,
3954,2025-08-13,P017,R04,52,101.4,
3955,2025-08-13,P017,R05,54,105.3,
3956,2025-08-13,P018,R01,33,92.4,
3957,2025-08-13,P018,R02,31,86.8,
3958,2025-08-13,P018,R03,26,72.8,
3959,2025-08-13,P018,R04,32,89.6,
3960,2025-08-13,P018,R05,26,72.8,
3961,2025-08-14,P001,R01,163,244.5,
3962,2025-08-14,P001,R02,224,336.0,
3963,2025-08-14,P001,R03,155,232.5,
3964,2025-08-14,P001,R04,179,268.5,
3965,2025-08-14,P001,R05,150,225.0,
3966,2025-08-14,P002,R01,118,188.8,
3967,2025-08-14,P002,R02,91,145.6,
3968,2025-08-14,P002,R03,98,156.8,
3969,2025-08-14,P002,R04,115,184.0,
3970,2025-08-14,P002,R05,104,166.4,
3971,2025-08-14,P003,R01,72,158.4,
3972,2025-08-14,P003,R02,80,176.0,
3973,2025-08-14,P003,R03,79,173.8,
3974,2025-08-14,P003,R04,90,198.0,
3975,2025-08-14,P003,R05,68,149.6,
3976,2025-08-14,P004,R01,65,195.0,
3977,2025-08-14,P004,R02,62,186.0,
3978,2025-08-14,P004,R03,87,208.8,PROM03
3979,2025-08-14,P004,R04,62,186.0,
3980,2025-08-14,P004,R05,62,186.0,
3981,2025-08-14,P005,R01,209,167.2,
3982,2025-08-14,P005,R02,281,224.8,
3983,2025-08-14,P005,R03,224,179.2,
3984,2025-08-14,P005,R04,302,241.6,
3985,2025-08-14,P005,R05,249,199.2,
3986,2025-08-14,P006,R01,140,168.0,
3987,2025-08-14,P006,R02,137,164.4,
3988,2025-08-14,P006,R03,128,153.6,
3989,2025-08-14,P006,R04,117,140.4,
3990,2025-08-14,P006,R05,112,134.4,
3991,2025-08-14,P007,R01,62,279.0,
3992,2025-08-14,P007,R02,58,261.0,
3993,2025-08-14,P007,R03,54,243.0,
3994,2025-08-14,P007,R04,63,283.5,
3995,2025-08-14,P007,R05,58,261.0,
3996,2025-08-14,P008,R01,49,137.2,
3997,2025-08-14,P008,R02,41,114.8,
3998,2025-08-14,P008,R03,55,154.0,
3999,2025-08-14,P008,R04,51,142.8,
4000,2025-08-14,P008,R05,45,126.0,
4001,2025-08-14,P009,R01,36,104.4,
4002,2025-08-14,P009,R02,35,101.5,
4003,2025-08-14,P009,R03,43,124.7,
4004,2025-08-14,P009,R04,44,127.6,
4005,2025-08-14,P009,R05,42,121.8,
4006,2025-08-14,P010,R01,30,96.0,
4007,2025-08-14,P010,R02,34,108.8,
4008,2025-08-14,P010,R03,34,108.8,
4009,2025-08-14,P010,R04,26,83.2,
4010,2025-08-14,P010,R05,33,105.6,
4011,2025-08-14,P011,R01,39,78.0,
4012,2025-08-14,P011,R02,35,70.0,
4013,2025-08-14,P011,R03,39,78.0,
4014,2025-08-14,P011,R04,30,60.0,
4015,2025-08-14,P011,R05,38,76.0,
4016,2025-08-14,P012,R01,64,160.0,
4017,2025-08-14,P012,R02,73,182.5,
4018,2025-08-14,P012,R03,52,130.0,
4019,2025-08-14,P012,R04,70,175.0,
4020,2025-08-14,P012,R05,58,145.0,
4021,2025-08-14,P013,R01,54,140.4,
4022,2025-08-14,P013,R02,53,137.8,
4023,2025-08-14,P013,R03,54,140.4,
4024,2025-08-14,P013,R04,44,114.4,
4025,2025-08-14,P013,R05,52,135.2,
4026,2025-08-14,P014,R01,31,108.5,
4027,2025-08-14,P014,R02,32,112.0,
4028,2025-08-14,P014,R03,38,133.0,
4029,2025-08-14,P014,R04,33,115.5,
4030,2025-08-14,P014,R05,36,126.0,
4031,2025-08-14,P015,R01,72,129.6,
4032,2025-08-14,P015,R02,78,140.4,
4033,2025-08-14,P015,R03,75,135.0,
4034,2025-08-14,P015,R04,61,109.8,
4035,2025-08-14,P015,R05,75,135.0,
4036,2025-08-14,P016,R01,70,126.0,
4037,2025-08-14,P016,R02,71,127.8,
4038,2025-08-14,P016,R03,73,131.4,
4039,2025-08-14,P016,R04,68,122.4,
4040,2025-08-14,P016,R05,79,142.2,
4041,2025-08-14,P017,R01,58,113.1,
4042,2025-08-14,P017,R02,52,101.4,
4043,2025-08-14,P017,R03,53,103.35,
4044,2025-08-14,P017,R04,50,97.5,
4045,2025-08-14,P017,R05,49,95.55,
4046,2025-08-14,P018,R01,30,84.0,
4047,2025-08-14,P018,R02,33,92.4,
4048,2025-08-14,P018,R03,35,98.0,
4049,2025-08-14,P018,R04,33,92.4,
4050,2025-08-14,P018,R05,26,72.8,
4051,2025-08-15,P001,R01,147,220.5,
4052,2025-08-15,P001,R02,200,300.0,
4053,2025-08-15,P001,R03,129,193.5,
4054,2025-08-15,P001,R04,166,249.0,
4055,2025-08-15,P001,R05,134,201.0,
4056,2025-08-15,P002,R01,111,177.6,
4057,2025-08-15,P002,R02,100,160.0,
4058,2025-08-15,P002,R03,107,171.2,
4059,2025-08-15,P002,R04,106,169.6,
4060,2025-08-15,P002,R05,104,166.4,
4061,2025-08-15,P003,R01,89,195.8,
4062,2025-08-15,P003,R02,87,191.4,
4063,2025-08-15,P003,R03,81,178.2,
4064,2025-08-15,P003,R04,79,173.8,
4065,2025-08-15,P003,R05,88,193.6,
4066,2025-08-15,P004,R01,56,168.0,
4067,2025-08-15,P004,R02,74,222.0,
4068,2025-08-15,P004,R03,97,232.8,PROM03
4069,2025-08-15,P004,R04,62,186.0,
4070,2025-08-15,P004,R05,69,207.0,
4071,2025-08-15,P005,R01,205,164.0,
4072,2025-08-15,P005,R02,247,197.6,
4073,2025-08-15,P005,R03,193,154.4,
4074,2025-08-15,P005,R04,272,217.6,
4075,2025-08-15,P005,R05,217,173.6,
4076,2025-08-15,P006,R01,138,165.6,
4077,2025-08-15,P006,R02,124,148.8,
4078,2025-08-15,P006,R03,123,147.6,
4079,2025-08-15,P006,R04,109,130.8,
4080,2025-08-15,P006,R05,126,151.2,
4081,2025-08-15,P007,R01,61,274.5,
4082,2025-08-15,P007,R02,55,247.5,
4083,2025-08-15,P007,R03,59,265.5,
4084,2025-08-15,P007,R04,49,220.5,
4085,2025-08-15,P007,R05,60,270.0,
4086,2025-08-15,P008,R01,61,170.8,
4087,2025-08-15,P008,R02,38,106.4,
4088,2025-08-15,P008,R03,48,134.4,
4089,2025-08-15,P008,R04,53,148.4,
4090,2025-08-15,P008,R05,46,128.8,
4091,2025-08-15,P009,R01,42,121.8,
4092,2025-08-15,P009,R02,36,104.4,
4093,2025-08-15,P009,R03,39,113.1,
4094,2025-08-15,P009,R04,42,121.8,
4095,2025-08-15,P009,R05,44,127.6,
4096,2025-08-15,P010,R01,31,99.2,
4097,2025-08-15,P010,R02,26,83.2,
4098,2025-08-15,P010,R03,29,92.8,
4099,2025-08-15,P010,R04,30,96.0,
4100,2025-08-15,P010,R05,32,102.4,
4101,2025-08-15,P011,R01,39,78.0,
4102,2025-08-15,P011,R02,33,66.0,
4103,2025-08-15,P011,R03,33,66.0,
4104,2025-08-15,P011,R04,39,78.0,
4105,2025-08-15,P011,R05,35,70.0,
4106,2025-08-15,P012,R01,53,132.5,
4107,2025-08-15,P012,R02,73,182.5,
4108,2025-08-15,P012,R03,57,142.5,
4109,2025-08-15,P012,R04,70,175.0,
4110,2025-08-15,P012,R05,56,140.0,
4111,2025-08-15,P013,R01,47,122.2,
4112,2025-08-15,P013,R02,49,127.4,
4113,2025-08-15,P013,R03,42,109.2,
4114,2025-08-15,P013,R04,42,109.2,
4115,2025-08-15,P013,R05,43,111.8,
4116,2025-08-15,P014,R01,37,129.5,
4117,2025-08-15,P014,R02,33,115.5,
4118,2025-08-15,P014,R03,35,122.5,
4119,2025-08-15,P014,R04,39,136.5,
4120,2025-08-15,P014,R05,36,126.0,
4121,2025-08-15,P015,R01,66,118.8,
4122,2025-08-15,P015,R02,95,171.0,
4123,2025-08-15,P015,R03,73,131.4,
4124,2025-08-15,P015,R04,62,111.6,
4125,2025-08-15,P015,R05,62,111.6,
4126,2025-08-15,P016,R01,73,131.4,
4127,2025-08-15,P016,R02,66,118.8,
4128,2025-08-15,P016,R03,72,129.6,
4129,2025-08-15,P016,R04,74,133.2,
4130,2025-08-15,P016,R05,72,129.6,
4131,2025-08-15,P017,R01,64,124.8,
4132,2025-08-15,P017,R02,52,101.4,
4133,2025-08-15,P017,R03,61,118.95,
4134,2025-08-15,P017,R04,50,97.5,
4135,2025-08-15,P017,R05,64,124.8,
4136,2025-08-15,P018,R01,32,89.6,
4137,2025-08-15,P018,R02,28,78.4,
4138,2025-08-15,P018,R03,34,95.2,
4139,2025-08-15,P018,R04,30,84.0,
4140,2025-08-15,P018,R05,27,75.6,
4141,2025-08-16,P001,R01,208,312.0,
4142,2025-08-16,P001,R02,286,429.0,
4143,2025-08-16,P001,R03,164,246.0,
4144,2025-08-16,P001,R04,220,330.0,
4145,2025-08-16,P001,R05,207,310.5,
4146,2025-08-16,P002,R01,152,243.2,
4147,2025-08-16,P002,R02,118,188.8,
4148,2025-08-16,P002,R03,127,203.2,
4149,2025-08-16,P002,R04,129,206.4,
4150,2025-08-16,P002,R05,130,208.0,
4151,2025-08-16,P003,R01,91,200.2,
4152,2025-08-16,P003,R02,102,224.4,
4153,2025-08-16,P003,R03,106,233.2,
4154,2025-08-16,P003,R04,98,215.6,
4155,2025-08-16,P003,R05,110,242.0,
4156,2025-08-16,P004,R01,78,234.0,
4157,2025-08-16,P004,R02,85,255.0,
4158,2025-08-16,P004,R03,127,304.8,PROM03
4159,2025-08-16,P004,R04,87,261.0,
4160,2025-08-16,P004,R05,74,222.0,
4161,2025-08-16,P005,R01,280,224.0,
4162,2025-08-16,P005,R02,332,265.6,
4163,2025-08-16,P005,R03,333,266.4,
4164,2025-08-16,P005,R04,376,300.8,
4165,2025-08-16,P005,R05,307,245.6,
4166,2025-08-16,P006,R01,185,222.0,
4167,2025-08-16,P006,R02,153,183.6,
4168,2025-08-16,P006,R03,169,202.8,
4169,2025-08-16,P006,R04,154,184.8,
4170,2025-08-16,P006,R05,188,225.6,
4171,2025-08-16,P007,R01,69,310.5,
4172,2025-08-16,P007,R02,74,333.0,
4173,2025-08-16,P007,R03,73,328.5,
4174,2025-08-16,P007,R04,72,324.0,
4175,2025-08-16,P007,R05,65,292.5,
4176,2025-08-16,P008,R01,72,201.6,
4177,2025-08-16,P008,R02,49,137.2,
4178,2025-08-16,P008,R03,73,204.4,
4179,2025-08-16,P008,R04,60,168.0,
4180,2025-08-16,P008,R05,60,168.0,
4181,2025-08-16,P009,R01,46,133.4,
4182,2025-08-16,P009,R02,57,165.3,
4183,2025-08-16,P009,R03,56,162.4,
4184,2025-08-16,P009,R04,59,171.1,
4185,2025-08-16,P009,R05,50,145.0,
4186,2025-08-16,P010,R01,37,118.4,
4187,2025-08-16,P010,R02,39,124.8,
4188,2025-08-16,P010,R03,40,128.0,
4189,2025-08-16,P010,R04,33,105.6,
4190,2025-08-16,P010,R05,35,112.0,
4191,2025-08-16,P011,R01,42,84.0,
4192,2025-08-16,P011,R02,49,98.0,
4193,2025-08-16,P011,R03,45,90.0,
4194,2025-08-16,P011,R04,43,86.0,
4195,2025-08-16,P011,R05,38,76.0,
4196,2025-08-16,P012,R01,82,205.0,
4197,2025-08-16,P012,R02,81,202.5,
4198,2025-08-16,P012,R03,74,185.0,
4199,2025-08-16,P012,R04,96,240.0,
4200,2025-08-16,P012,R05,66,165.0,
4201,2025-08-16,P013,R01,56,145.6,
4202,2025-08-16,P013,R02,59,153.4,
4203,2025-08-16,P013,R03,59,153.4,
4204,2025-08-16,P013,R04,65,169.0,
4205,2025-08-16,P013,R05,70,182.0,
4206,2025-08-16,P014,R01,50,175.0,
4207,2025-08-16,P014,R02,48,168.0,
4208,2025-08-16,P014,R03,46,161.0,
4209,2025-08-16,P014,R04,48,168.0,
4210,2025-08-16,P014,R05,52,182.0,
4211,2025-08-16,P015,R01,103,185.4,
4212,2025-08-16,P015,R02,106,190.8,
4213,2025-08-16,P015,R03,100,180.0,
4214,2025-08-16,P015,R04,81,145.8,
4215,2025-08-16,P015,R05,99,178.2,
4216,2025-08-16,P016,R01,102,183.6,
4217,2025-08-16,P016,R02,87,156.6,
4218,2025-08-16,P016,R03,99,178.2,
4219,2025-08-16,P016,R04,87,156.6,
4220,2025-08-16,P016,R05,93,167.4,
4221,2025-08-16,P017,R01,69,134.55,
4222,2025-08-16,P017,R02,80,156.0,
4223,2025-08-16,P017,R03,82,159.9,
4224,2025-08-16,P017,R04,84,163.8,
4225,2025-08-16,P017,R05,72,140.4,
4226,2025-08-16,P018,R01,45,126.0,
4227,2025-08-16,P018,R02,37,103.6,
4228,2025-08-16,P018,R03,45,126.0,
4229,2025-08-16,P018,R04,41,114.8,
4230,2025-08-16,P018,R05,44,123.2,
4231,2025-08-17,P001,R01,224,336.0,
4232,2025-08-17,P001,R02,283,424.5,
4233,2025-08-17,P001,R03,193,289.5,
4234,2025-08-17,P001,R04,210,315.0,
4235,2025-08-17,P001,R05,174,261.0,
4236,2025-08-17,P002,R01,135,216.0,
4237,2025-08-17,P002,R02,124,198.4,
4238,2025-08-17,P002,R03,133,212.8,
4239,2025-08-17,P002,R04,153,244.8,
4240,2025-08-17,P002,R05,127,203.2,
4241,2025-08-17,P003,R01,92,202.4,
4242,2025-08-17,P003,R02,113,248.6,
4243,2025-08-17,P003,R03,113,248.6,
4244,2025-08-17,P003,R04,117,257.4,
4245,2025-08-17,P003,R05,103,226.6,
4246,2025-08-17,P004,R01,72,216.0,
4247,2025-08-17,P004,R02,84,252.0,
4248,2025-08-17,P004,R03,126,302.4,PROM03
4249,2025-08-17,P004,R04,76,228.0,
4250,2025-08-17,P004,R05,95,285.0,
4251,2025-08-17,P005,R01,280,224.0,
4252,2025-08-17,P005,R02,322,257.6,
4253,2025-08-17,P005,R03,315,252.0,
4254,2025-08-17,P005,R04,338,270.4,
4255,2025-08-17,P005,R05,319,255.2,
4256,2025-08-17,P006,R01,185,222.0,
4257,2025-08-17,P006,R02,172,206.4,
4258,2025-08-17,P006,R03,145,174.0,
4259,2025-08-17,P006,R04,174,208.8,
4260,2025-08-17,P006,R05,161,193.2,
4261,2025-08-17,P007,R01,77,346.5,
4262,2025-08-17,P007,R02,73,328.5,
4263,2025-08-17,P007,R03,61,274.5,
4264,2025-08-17,P007,R04,82,369.0,
4265,2025-08-17,P007,R05,76,342.0,
4266,2025-08-17,P008,R01,72,201.6,
4267,2025-08-17,P008,R02,41,114.8,
4268,2025-08-17,P008,R03,63,176.4,
4269,2025-08-17,P008,R04,60,168.0,
4270,2025-08-17,P008,R05,58,162.4,
4271,2025-08-17,P009,R01,54,156.6,
4272,2025-08-17,P009,R02,49,142.1,
4273,2025-08-17,P009,R03,53,153.7,
4274,2025-08-17,P009,R04,49,142.1,
4275,2025-08-17,P009,R05,58,168.2,
4276,2025-08-17,P010,R01,36,115.2,
4277,2025-08-17,P010,R02,35,112.0,
4278,2025-08-17,P010,R03,36,115.2,
4279,2025-08-17,P010,R04,36,115.2,
4280,2025-08-17,P010,R05,38,121.6,
4281,2025-08-17,P011,R01,40,80.0,
4282,2025-08-17,P011,R02,40,80.0,
4283,2025-08-17,P011,R03,42,84.0,
4284,2025-08-17,P011,R04,38,76.0,
4285,2025-08-17,P011,R05,47,94.0,
4286,2025-08-17,P012,R01,78,195.0,
4287,2025-08-17,P012,R02,78,195.0,
4288,2025-08-17,P012,R03,67,167.5,
4289,2025-08-17,P012,R04,88,220.0,
4290,2025-08-17,P012,R05,82,205.0,
4291,2025-08-17,P013,R01,58,150.8,
4292,2025-08-17,P013,R02,57,148.2,
4293,2025-08-17,P013,R03,54,140.4,
4294,2025-08-17,P013,R04,64,166.4,
4295,2025-08-17,P013,R05,61,158.6,
4296,2025-08-17,P014,R01,41,143.5,
4297,2025-08-17,P014,R02,46,161.0,
4298,2025-08-17,P014,R03,49,171.5,
4299,2025-08-17,P014,R04,41,143.5,
4300,2025-08-17,P014,R05,40,140.0,
4301,2025-08-17,P015,R01,99,178.2,
4302,2025-08-17,P015,R02,100,180.0,
4303,2025-08-17,P015,R03,95,171.0,
4304,2025-08-17,P015,R04,85,153.0,
4305,2025-08-17,P015,R05,98,176.4,
4306,2025-08-17,P016,R01,96,172.8,
4307,2025-08-17,P016,R02,87,156.6,
4308,2025-08-17,P016,R03,101,181.8,
4309,2025-08-17,P016,R04,98,176.4,
4310,2025-08-17,P016,R05,97,174.6,
4311,2025-08-17,P017,R01,76,148.2,
4312,2025-08-17,P017,R02,86,167.7,
4313,2025-08-17,P017,R03,75,146.25,
4314,2025-08-17,P017,R04,67,130.65,
4315,2025-08-17,P017,R05,83,161.85,
4316,2025-08-17,P018,R01,45,126.0,
4317,2025-08-17,P018,R02,39,109.2,
4318,2025-08-17,P018,R03,39,109.2,
4319,2025-08-17,P018,R04,42,117.6,
4320,2025-08-17,P018,R05,39,109.2,
4321,2025-08-18,P001,R01,161,241.5,
4322,2025-08-18,P001,R02,227,340.5,
4323,2025-08-18,P001,R03,148,222.0,
4324,2025-08-18,P001,R04,186,279.0,
4325,2025-08-18,P001,R05,173,259.5,
4326,2025-08-18,P002,R01,102,163.2,
4327,2025-08-18,P002,R02,103,164.8,
4328,2025-08-18,P002,R03,99,158.4,
4329,2025-08-18,P002,R04,102,163.2,
4330,2025-08-18,P002,R05,93,148.8,
4331,2025-08-18,P003,R01,83,182.6,
4332,2025-08-18,P003,R02,71,156.2,
4333,2025-08-18,P003,R03,87,191.4,
4334,2025-08-18,P003,R04,84,184.8,
4335,2025-08-18,P003,R05,87,191.4,
4336,2025-08-18,P004,R01,65,195.0,
4337,2025-08-18,P004,R02,63,189.0,
4338,2025-08-18,P004,R03,100,240.0,PROM03
4339,2025-08-18,P004,R04,65,195.0,
4340,2025-08-18,P004,R05,62,186.0,
4341,2025-08-18,P005,R01,191,152.8,
4342,2025-08-18,P005,R02,269,215.2,
4343,2025-08-18,P005,R03,230,184.0,
4344,2025-08-18,P005,R04,316,252.8,
4345,2025-08-18,P005,R05,219,175.2,
4346,2025-08-18,P006,R01,136,163.2,
4347,2025-08-18,P006,R02,127,152.4,
4348,2025-08-18,P006,R03,116,139.2,
4349,2025-08-18,P006,R04,132,158.4,
4350,2025-08-18,P006,R05,110,132.0,
4351,2025-08-18,P007,R01,63,283.5,
4352,2025-08-18,P007,R02,57,256.5,
4353,2025-08-18,P007,R03,55,247.5,
4354,2025-08-18,P007,R04,57,256.5,
4355,2025-08-18,P007,R05,55,247.5,
4356,2025-08-18,P008,R01,54,151.2,
4357,2025-08-18,P008,R02,39,109.2,
4358,2025-08-18,P008,R03,44,123.2,
4359,2025-08-18,P008,R04,61,170.8,
4360,2025-08-18,P008,R05,39,109.2,
4361,2025-08-18,P009,R01,35,101.5,
4362,2025-08-18,P009,R02,43,124.7,
4363,2025-08-18,P009,R03,43,124.7,
4364,2025-08-18,P009,R04,38,110.2,
4365,2025-08-18,P009,R05,39,113.1,
4366,2025-08-18,P010,R01,31,99.2,
4367,2025-08-18,P010,R02,26,83.2,
4368,2025-08-18,P010,R03,32,102.4,
4369,2025-08-18,P010,R04,33,105.6,
4370,2025-08-18,P010,R05,33,105.6,
4371,2025-08-18,P011,R01,36,72.0,
4372,2025-08-18,P011,R02,29,58.0,
4373,2025-08-18,P011,R03,31,62.0,
4374,2025-08-18,P011,R04,31,62.0,
4375,2025-08-18,P011,R05,35,70.0,
4376,2025-08-18,P012,R01,58,145.0,
4377,2025-08-18,P012,R02,67,167.5,
4378,2025-08-18,P012,R03,49,122.5,
4379,2025-08-18,P012,R04,68,170.0,
4380,2025-08-18,P012,R05,61,152.5,
4381,2025-08-18,P013,R01,53,137.8,
4382,2025-08-18,P013,R02,45,117.0,
4383,2025-08-18,P013,R03,54,140.4,
